ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
1693,1.03,-0.34,0.05,8.05,2.6,-195.54,-35909
1694,0.96,-0.3,-0.03,8.41,2.07,-195.29,-35909
1695,1.07,-0.29,0.06,8.46,2.8,-195.14,-35909
1696,1.02,-0.25,-0.01,8.38,1.13,-195.73,-35909
1697,1.05,-0.28,0.07,8.31,3.94,-195.03,-35909
1698,0.97,-0.17,-0.06,8.69,0.14,-195.41,-30199
1699,1.11,-0.23,0.13,7.93,1.53,-195.63,-30199
1700,1.08,-0.18,-0.05,8.09,2.51,-194.9,-30199
1701,1.07,-0.11,0.12,8.06,3.25,-194.89,-30199
1702,1.05,-0.17,-0.03,7.85,2.81,-194.66,-30199
1703,1.12,-0.1,0.04,8.19,4.6,-194.03,-30199
1704,1.02,-0.06,-0.05,7.8,0.67,-194.74,-30199
1705,1.13,-0.06,0.09,8.17,3.43,-194.83,-30199
1706,1.01,-0.02,-0.01,8.37,2.82,-194.15,-30199
1707,1.18,0.06,0.06,8.54,1.58,-195.21,-30199
1708,0.98,0.01,-0.04,8.27,2.94,-194.81,-30199
1709,1.07,0.06,0.07,8.43,1.87,-194.22,-30199
1710,1.08,0.1,0.01,8.21,2.73,-194.2,-21113
1711,1.09,0.12,0.05,8.21,2.8,-193.78,-21113
1712,1.07,0.15,0.01,8.03,2.79,-193.95,-21113
1713,1.1,0.16,0.03,7.92,3.05,-193.44,-21113
1714,1.05,0.19,0.03,7.67,4.5,-192.92,-21113
1715,1.09,0.22,0.02,8.5,3.76,-192.65,-21113
1716,1.06,0.24,0.04,8.45,3.97,-191.85,-21113
1717,1.06,0.29,0.06,8.27,5.47,-192.41,-21113
1718,0.96,0.26,-0.06,8.27,3.4,-192.28,-21113
1719,1.01,0.34,0.08,8.27,3.8,-191.83,-21113
1720,1.03,0.35,-0.02,8.53,3.02,-192.71,-21113
1721,0.98,0.42,0.07,8.21,3.88,-192.65,-21113
1722,0.97,0.39,-0.01,8.08,3.11,-192.4,-21113
1723,0.95,0.44,0.0,8.55,3.48,-192.81,-9076
1724,0.96,0.47,0.04,8.11,2.36,-191.99,-9076
1725,0.99,0.47,0.02,8.08,3.91,-192.62,-9076
1726,0.92,0.51,-0.03,8.13,1.73,-192.41,-9076
1727,0.9,0.55,0.01,7.95,2.65,-193.27,-9076
1728,0.92,0.53,-0.01,8.07,0.76,-192.19,-9076
1729,0.93,0.57,0.04,8.34,2.2,-193.87,-9076
1730,0.84,0.56,-0.03,8.1,0.73,-192.0,-9076
1731,0.9,0.69,0.05,8.49,3.15,-194.05,-9076
1732,0.86,0.58,-0.04,8.2,1.73,-193.09,-9076
1733,0.85,0.64,0.09,8.57,4.29,-192.24,-9076
1734,0.79,0.71,-0.11,8.24,1.91,-191.89,-9076
1735,0.76,0.77,0.06,8.47,3.8,-193.98,3894
1736,0.73,0.77,-0.07,8.05,2.1,-192.46,3894
1737,0.72,0.73,-0.0,7.76,3.1,-193.35,3894
1738,0.73,0.74,-0.04,7.91,0.98,-191.98,3894
1739,0.7,0.8,0.02,8.15,2.45,-192.38,3894
1740,0.75,0.77,-0.04,8.32,2.44,-192.23,3894
1741,0.66,0.75,-0.01,8.66,2.3,-192.11,3894
1742,0.61,0.81,0.05,8.49,2.76,-192.24,3894
1743,0.62,0.8,-0.08,8.38,2.26,-192.86,3894
1744,0.61,0.92,-0.01,8.05,3.08,-193.1,3894
1745,0.55,0.85,-0.04,8.37,2.8,-192.56,3894
1746,0.58,0.85,-0.01,8.85,3.14,-191.77,3894
1747,0.52,0.93,-0.05,7.84,3.35,-192.86,3894
1748,0.5,0.93,-0.03,7.93,3.76,-192.49,15822
1749,0.48,0.88,-0.07,8.25,4.11,-192.02,15822
1750,0.43,0.9,-0.05,8.18,4.01,-193.4,15822
1751,0.41,0.98,-0.09,8.45,2.9,-192.42,15822
1752,0.39,0.91,-0.03,8.66,3.39,-193.44,15822
1753,0.36,0.96,-0.08,9.21,2.43,-192.83,15822
1754,0.34,1.01,-0.07,8.34,2.55,-192.85,15822
1755,0.29,0.96,-0.07,8.03,3.01,-192.49,15822
1756,0.25,0.95,-0.05,7.98,2.41,-193.04,15822
1757,0.28,0.95,-0.06,8.28,3.44,-193.22,15822
1758,0.21,1.01,-0.09,8.18,2.31,-192.3,15822
1759,0.21,1.03,-0.07,7.92,2.43,-193.56,15822
1760,0.2,0.94,-0.1,7.8,1.23,-193.0,25999
1761,0.14,1.0,-0.06,8.11,1.82,-192.54,25999
1762,0.13,1.05,-0.12,7.57,1.94,-193.31,25999
1763,0.16,0.88,-0.11,7.45,2.89,-191.33,25999
1764,0.04,0.99,-0.07,7.95,2.04,-192.29,25999
1765,0.03,1.01,-0.12,8.29,2.03,-194.0,25999
1766,0.04,1.02,-0.06,7.99,3.05,-192.66,25999
1767,0.01,0.94,-0.1,7.92,2.42,-193.88,25999
1768,-0.07,0.95,-0.1,8.75,2.65,-193.64,25999
1769,-0.07,1.0,-0.14,8.33,2.95,-192.5,25999
1770,-0.09,1.03,-0.12,7.57,2.95,-193.23,25999
1771,-0.13,0.94,-0.13,7.92,1.84,-193.7,25999
1772,-0.15,1.0,-0.18,7.89,0.68,-192.53,33696
1773,-0.1,0.98,-0.07,8.4,3.23,-194.6,33696
1774,-0.25,0.99,-0.12,8.51,2.43,-195.37,33696
1775,-0.18,0.92,-0.15,8.56,2.95,-192.59,33696
1776,-0.3,1.01,-0.15,8.53,2.44,-194.5,33696
1777,-0.25,0.94,-0.17,8.36,2.37,-193.66,33696
1778,-0.32,0.93,-0.19,8.78,3.05,-194.47,33696
1779,-0.31,0.93,-0.11,8.63,3.44,-194.56,33696
1780,-0.35,0.9,-0.19,8.02,2.82,-193.45,33696
1781,-0.35,0.94,-0.13,8.28,3.35,-194.0,33696
1782,-0.41,0.88,-0.14,7.99,3.5,-193.58,33696
1783,-0.42,0.89,-0.17,8.18,4.42,-193.37,33696
1784,-0.41,0.88,-0.17,8.24,3.02,-194.21,33696
1785,-0.45,0.83,-0.22,8.03,2.36,-194.5,37273
1786,-0.48,0.82,-0.18,7.91,2.14,-194.41,37273
1787,-0.5,0.8,-0.14,8.15,2.38,-194.8,37273
1788,-0.51,0.79,-0.18,8.18,3.07,-193.98,37273
1789,-0.56,0.78,-0.23,7.74,2.0,-194.69,37273
1790,-0.52,0.74,-0.18,7.98,1.59,-194.05,37273
1791,-0.62,0.74,-0.21,7.84,3.22,-193.63,37273
1792,-0.59,0.69,-0.19,7.76,2.71,-194.81,37273
1793,-0.63,0.68,-0.19,8.45,2.52,-193.6,37273
1794,-0.65,0.67,-0.19,8.03,3.06,-193.91,37273
1795,-0.67,0.66,-0.23,8.08,2.14,-193.19,37273
1796,-0.67,0.64,-0.19,8.05,3.1,-194.01,37273
1797,-0.69,0.61,-0.2,8.37,2.99,-194.02,36423
1798,-0.74,0.59,-0.22,8.25,2.73,-193.51,36423
1799,-0.72,0.56,-0.21,8.11,3.73,-193.24,36423
1800,-0.75,0.54,-0.22,8.08,3.02,-193.41,36423
1801,-0.74,0.53,-0.24,8.18,2.58,-193.7,36423
1802,-0.76,0.49,-0.22,7.98,3.13,-193.76,36423
1803,-0.83,0.5,-0.25,8.24,2.17,-193.34,36423
1804,-0.8,0.46,-0.23,8.2,2.76,-193.85,36423
1805,-0.82,0.43,-0.21,8.5,1.92,-193.66,36423
1806,-0.79,0.41,-0.19,8.18,3.57,-193.5,36423
1807,-0.82,0.39,-0.23,8.34,2.89,-194.17,36423
1808,-0.83,0.32,-0.23,8.15,2.73,-193.32,36423
1809,-0.84,0.32,-0.24,8.47,3.47,-192.79,31764
1810,-0.87,0.33,-0.25,8.56,1.6,-194.02,31764
1811,-0.85,0.28,-0.19,8.86,3.06,-193.46,31764
1812,-0.88,0.27,-0.27,8.66,2.49,-193.22,31764
1813,-0.89,0.21,-0.26,8.32,1.82,-193.62,31764
1814,-0.87,0.18,-0.2,8.24,2.82,-193.18,31764
1815,-0.91,0.18,-0.27,7.92,2.43,-192.61,31764
1816,-0.88,0.15,-0.24,7.95,2.54,-192.44,31764
1817,-0.9,0.11,-0.22,8.0,2.99,-192.57,31764
1818,-0.9,0.11,-0.27,8.02,2.25,-193.11,31764
1819,-0.89,0.04,-0.24,8.34,3.03,-192.43,31764
1820,-0.88,0.04,-0.24,7.89,2.76,-192.14,31764
1821,-0.95,0.0,-0.26,7.91,3.15,-191.89,31764
1822,-0.91,-0.02,-0.25,8.18,2.42,-192.26,22693
1823,-0.97,-0.05,-0.28,8.29,2.06,-192.04,22693
1824,-0.9,-0.09,-0.23,7.95,3.36,-191.34,22693
1825,-0.89,-0.08,-0.28,8.31,0.43,-191.21,22693
1826,-0.88,-0.15,-0.17,8.21,4.07,-191.5,22693
1827,-0.97,-0.12,-0.29,8.08,1.77,-192.37,22693
1828,-0.85,-0.14,-0.22,8.25,2.0,-191.81,22693
1829,-0.9,-0.25,-0.22,8.11,3.58,-190.78,22693
1830,-0.9,-0.24,-0.28,8.5,1.72,-190.95,22693
1831,-0.9,-0.28,-0.23,8.34,1.52,-190.81,22693
1832,-0.89,-0.29,-0.24,8.48,1.98,-191.05,22693
1833,-0.85,-0.26,-0.25,8.48,1.95,-191.56,22693
1834,-0.84,-0.3,-0.23,8.44,3.11,-191.88,11642
1835,-0.81,-0.38,-0.26,8.31,2.99,-191.12,11642
1836,-0.86,-0.35,-0.25,8.67,2.78,-191.42,11642
1837,-0.89,-0.47,-0.24,8.46,2.28,-190.85,11642
1838,-0.82,-0.38,-0.29,8.64,1.47,-191.21,11642
1839,-0.78,-0.49,-0.18,8.78,2.15,-190.99,11642
1840,-0.81,-0.46,-0.24,8.42,3.45,-190.9,11642
1841,-0.75,-0.53,-0.23,8.66,3.24,-191.0,11642
1842,-0.79,-0.56,-0.23,8.37,3.64,-191.33,11642
1843,-0.75,-0.53,-0.25,8.14,2.88,-190.82,11642
1844,-0.77,-0.57,-0.23,7.92,2.53,-191.35,11642
1845,-0.66,-0.6,-0.2,7.63,2.8,-189.94,11642
1846,-0.71,-0.62,-0.22,7.4,4.5,-192.1,11642
1847,-0.64,-0.65,-0.23,7.77,3.02,-192.68,-442
1848,-0.6,-0.56,-0.22,8.45,3.78,-192.11,-442
1849,-0.63,-0.72,-0.24,7.36,4.37,-192.18,-442
1850,-0.77,-0.74,-0.26,8.1,4.44,-193.45,-442
1851,-0.63,-0.7,-0.26,8.19,0.55,-190.13,-442
1852,-0.58,-0.71,-0.19,8.08,2.95,-191.98,-442
1853,-0.58,-0.82,-0.21,8.4,2.33,-191.09,-442
1854,-0.52,-0.74,-0.19,7.92,3.31,-191.44,-442
1855,-0.54,-0.84,-0.19,7.95,3.38,-191.76,-442
1856,-0.47,-0.81,-0.21,7.98,3.84,-190.9,-442
1857,-0.49,-0.83,-0.22,7.63,2.27,-190.76,-442
1858,-0.44,-0.89,-0.17,8.01,3.08,-190.94,-442
1859,-0.48,-0.82,-0.22,7.92,2.09,-190.46,-12435
1860,-0.46,-0.91,-0.2,8.05,1.94,-190.84,-12435
1861,-0.4,-0.9,-0.19,8.64,0.82,-189.59,-12435
1862,-0.34,-0.94,-0.2,8.5,0.55,-188.82,-12435
1863,-0.29,-0.76,-0.16,8.43,2.18,-191.18,-12435
1864,-0.31,-0.92,-0.2,8.0,1.82,-192.94,-12435
1865,-0.27,-0.93,-0.17,8.19,2.47,-190.46,-12435
1866,-0.25,-0.9,-0.15,7.19,3.31,-191.89,-12435
1867,-0.26,-0.98,-0.21,7.92,2.21,-191.82,-12435
1868,-0.24,-0.93,-0.16,8.08,1.95,-190.79,-12435
1869,-0.19,-0.87,-0.16,7.94,2.56,-192.34,-12435
1870,-0.17,-1.02,-0.17,8.51,1.96,-190.49,-12435
1871,-0.14,-0.96,-0.13,8.45,2.58,-192.29,-23881
1872,-0.09,-0.96,-0.13,8.38,3.12,-191.58,-23881
1873,-0.09,-0.94,-0.2,7.76,2.84,-191.4,-23881
1874,-0.07,-1.02,-0.13,7.5,3.34,-192.4,-23881
1875,-0.05,-1.02,-0.18,7.89,2.68,-190.95,-23881
1876,-0.0,-0.97,-0.1,7.77,3.12,-192.24,-23881
1877,0.02,-1.03,-0.17,8.14,2.71,-190.45,-23881
1878,0.05,-0.98,-0.13,8.17,2.53,-191.36,-23881
1879,0.09,-1.04,-0.09,8.49,4.17,-191.5,-23881
1880,0.09,-1.03,-0.17,8.69,3.79,-190.01,-23881
1881,0.11,-0.99,-0.1,8.43,5.44,-190.69,-23881
1882,0.13,-0.92,-0.19,8.11,3.76,-189.23,-23881
1883,0.19,-0.88,-0.1,7.78,1.95,-194.79,-23881
1884,0.18,-1.2,-0.13,7.64,3.86,-189.59,-32869
1885,0.23,-0.85,-0.05,8.3,2.28,-191.74,-32869
1886,0.29,-0.99,-0.12,8.46,2.05,-193.0,-32869
1887,0.31,-1.02,-0.1,8.22,3.98,-191.31,-32869
1888,0.27,-0.96,-0.12,8.1,3.31,-191.91,-32869
1889,0.33,-0.99,-0.11,8.76,2.45,-191.78,-32869
1890,0.34,-0.92,-0.14,7.95,0.95,-191.52,-32869
1891,0.4,-0.94,-0.06,7.86,1.78,-193.52,-32869
1892,0.4,-0.98,-0.09,7.85,1.27,-191.78,-32869
1893,0.44,-0.9,-0.1,8.19,0.31,-192.97,-32869
1894,0.5,-0.97,-0.05,7.99,1.44,-193.24,-32869
1895,0.53,-0.89,-0.09,8.43,1.34,-192.41,-32869
1896,0.54,-0.93,-0.04,8.21,2.8,-193.11,-37378
1897,0.54,-0.93,-0.04,8.56,2.92,-191.27,-37378
1898,0.56,-0.81,-0.08,8.19,2.43,-192.19,-37378
1899,0.58,-0.9,-0.04,8.06,2.03,-193.55,-37378
1900,0.62,-0.84,-0.06,8.34,2.24,-192.47,-37378
1901,0.64,-0.81,-0.03,8.12,3.25,-193.22,-37378
1902,0.64,-0.83,-0.11,8.09,1.72,-193.44,-37378
1903,0.68,-0.8,-0.01,8.37,3.41,-193.06,-37378
1904,0.68,-0.78,-0.07,8.31,1.03,-193.91,-37378
1905,0.73,-0.79,-0.04,8.06,4.15,-192.71,-37378
1906,0.75,-0.72,-0.01,8.24,2.86,-194.2,-37378
1907,0.76,-0.75,-0.04,8.26,3.27,-194.38,-37378
1908,0.79,-0.74,-0.01,8.08,4.34,-192.86,-37875
1909,0.73,-0.65,-0.09,7.82,2.05,-194.87,-37875
1910,0.88,-0.71,0.05,8.19,4.32,-194.87,-37875
1911,0.81,-0.66,-0.08,8.02,2.76,-193.36,-37875
1912,0.85,-0.64,0.06,8.18,4.24,-194.96,-37875
1913,0.85,-0.64,-0.07,7.97,4.36,-193.6,-37875
1914,0.84,-0.54,-0.05,8.44,1.69,-194.76,-37875
1915,0.93,-0.58,0.01,8.18,2.96,-195.47,-37875
1916,0.9,-0.54,-0.03,8.15,2.91,-194.42,-37875
1917,0.92,-0.46,-0.04,7.84,0.9,-196.6,-37875
1918,0.99,-0.55,0.06,8.02,3.85,-195.4,-37875
1919,0.89,-0.45,-0.04,8.22,2.64,-195.67,-37875
1920,0.97,-0.45,-0.0,8.23,1.87,-196.11,-37875
1921,1.01,-0.48,0.03,7.82,3.14,-195.31,-34583
1922,0.99,-0.45,0.04,8.24,3.76,-194.9,-34583
1923,1.0,-0.33,-0.01,8.17,4.07,-194.97,-34583
1924,0.97,-0.31,-0.08,8.18,0.11,-196.21,-34583
1925,1.04,-0.39,0.07,7.97,2.44,-196.02,-34583
1926,1.02,-0.3,-0.05,8.35,1.05,-195.41,-34583
1927,1.07,-0.24,0.11,8.03,3.34,-196.14,-34583
1928,1.02,-0.26,-0.08,8.43,1.62,-195.73,-34583
1929,1.1,-0.24,0.12,8.34,3.8,-194.95,-34583
1930,1.07,-0.23,-0.01,8.16,3.24,-194.19,-34583
1931,1.06,-0.08,0.04,8.56,3.01,-195.21,-34583
1932,0.99,-0.21,-0.02,8.34,4.08,-194.65,-34583
1933,1.08,-0.09,0.02,8.51,0.81,-194.11,-27408
1934,1.06,-0.04,-0.0,8.82,3.44,-195.8,-27408
1935,1.08,-0.09,0.0,8.21,2.54,-194.89,-27408
1936,0.99,-0.03,0.01,7.95,1.06,-195.07,-27408
1937,1.12,0.0,0.07,8.4,0.98,-195.21,-27408
1938,1.06,0.04,0.07,8.66,3.78,-195.08,-27408
1939,1.08,0.05,0.05,8.12,3.37,-194.85,-27408
1940,1.09,0.06,0.0,8.53,3.34,-194.63,-27408
1941,1.11,0.09,0.04,8.01,3.08,-194.17,-27408
1942,1.09,0.15,0.02,8.18,3.91,-194.44,-27408
1943,1.1,0.23,0.03,8.13,4.47,-194.86,-27408
1944,1.11,0.18,0.02,8.63,4.48,-194.27,-27408
1945,1.06,0.25,0.01,8.28,3.15,-193.43,-27408
1946,1.07,0.22,-0.01,8.72,4.29,-193.67,-16969
1947,1.02,0.25,0.03,8.21,2.97,-193.4,-16969
1948,1.04,0.26,0.04,8.21,3.82,-193.46,-16969
1949,1.02,0.32,-0.01,8.15,2.87,-193.64,-16969
1950,1.04,0.36,0.08,8.13,3.66,-193.5,-16969
1951,0.94,0.33,-0.02,8.14,3.61,-193.5,-16969
1952,0.97,0.33,0.02,8.28,1.46,-193.08,-16969
1953,0.96,0.46,0.01,8.16,1.06,-193.45,-16969
1954,0.95,0.44,-0.02,8.44,-0.11,-194.35,-16969
1955,0.99,0.48,0.07,8.15,3.5,-193.57,-16969
1956,0.95,0.43,-0.05,8.31,-0.4,-192.68,-16969
1957,0.97,0.52,0.11,8.35,3.53,-193.53,-16969
1958,0.9,0.51,-0.1,8.54,0.61,-192.47,-4399
1959,0.95,0.59,0.13,8.4,4.84,-192.81,-4399
1960,0.87,0.56,-0.06,8.04,2.97,-192.87,-4399
1961,0.86,0.62,0.07,8.08,2.91,-192.39,-4399
1962,0.86,0.62,-0.05,8.21,3.84,-192.88,-4399
1963,0.8,0.66,0.02,8.16,2.11,-192.53,-4399
1964,0.83,0.68,-0.0,7.99,3.4,-193.05,-4399
1965,0.83,0.68,-0.02,8.49,1.57,-192.53,-4399
1966,0.83,0.74,0.04,7.97,3.37,-192.12,-4399
1967,0.78,0.73,-0.04,8.37,2.47,-193.04,-4399
1968,0.69,0.69,0.08,8.65,3.11,-191.87,-4399
1969,0.72,0.79,-0.06,8.48,2.65,-192.76,-4399
1970,0.7,0.76,0.01,7.95,3.31,-192.16,8131
1971,0.72,0.78,-0.01,7.92,3.26,-191.64,8131
1972,0.67,0.8,-0.03,8.17,3.18,-191.36,8131
1973,0.64,0.87,-0.01,7.67,3.7,-191.6,8131
1974,0.58,0.84,0.02,7.68,4.33,-191.34,8131
1975,0.55,0.85,-0.06,8.24,2.86,-191.4,8131
1976,0.59,0.86,-0.04,7.92,3.64,-191.14,8131
1977,0.53,0.91,-0.04,8.37,2.82,-191.49,8131
1978,0.53,0.89,-0.03,7.88,3.61,-190.79,8131
1979,0.5,0.94,-0.04,8.05,3.19,-192.34,8131
1980,0.43,0.85,-0.05,8.4,2.25,-191.44,8131
1981,0.44,0.93,-0.03,8.76,3.43,-190.98,8131
1982,0.43,0.94,-0.06,8.54,2.44,-191.1,8131
1983,0.38,0.96,-0.01,8.27,2.92,-191.13,19773
1984,0.33,0.96,-0.08,8.37,2.28,-192.14,19773
1985,0.37,0.92,-0.06,8.48,2.01,-190.08,19773
1986,0.27,1.03,-0.08,8.14,1.26,-190.79,19773
1987,0.3,0.93,-0.03,8.21,3.06,-191.33,19773
1988,0.24,0.96,-0.09,8.33,1.45,-190.23,19773
1989,0.25,1.03,-0.09,7.69,2.06,-190.33,19773
1990,0.2,1.0,-0.07,7.17,1.98,-191.0,19773
1991,0.2,0.94,-0.04,8.12,2.15,-192.18,19773
1992,0.15,0.98,-0.1,8.05,1.41,-190.84,19773
1993,0.12,1.02,-0.11,8.78,1.64,-192.35,19773
1994,0.07,1.02,-0.09,8.89,1.68,-192.12,19773
1995,0.1,0.88,-0.06,8.91,3.5,-190.62,28813
1996,0.02,1.08,-0.13,8.16,1.74,-191.18,28813
1997,0.01,1.05,-0.13,8.21,1.98,-193.2,28813
1998,-0.04,1.0,-0.1,7.49,1.64,-191.39,28813
1999,0.05,0.89,-0.07,7.89,3.49,-190.07,28813
2000,-0.1,1.05,-0.12,8.03,1.67,-191.47,28813
2001,-0.06,0.94,-0.08,8.05,3.73,-192.36,28813
2002,-0.14,0.99,-0.14,8.44,2.07,-191.05,28813
2003,-0.15,0.98,-0.11,7.72,3.48,-190.86,28813
2004,-0.16,0.96,-0.11,7.67,3.12,-191.4,28813
2005,-0.13,0.9,-0.07,7.92,3.66,-191.17,28813
2006,-0.25,0.97,-0.08,8.55,4.85,-191.73,28813
2007,-0.23,0.93,-0.16,8.73,3.44,-191.59,28813
2008,-0.28,0.91,-0.13,8.98,4.31,-191.73,35146
2009,-0.27,0.96,-0.14,8.2,4.56,-191.24,35146
2010,-0.33,0.97,-0.19,8.15,3.16,-193.49,35146
2011,-0.36,0.84,-0.13,8.04,3.44,-191.02,35146
2012,-0.4,0.92,-0.18,7.97,2.28,-191.61,35146
2013,-0.37,0.89,-0.15,8.11,3.18,-192.84,35146
2014,-0.39,0.84,-0.14,7.63,2.92,-190.73,35146
2015,-0.46,0.85,-0.21,7.86,2.8,-190.79,35146
2016,-0.43,0.85,-0.14,8.27,2.72,-192.07,35146
2017,-0.49,0.84,-0.15,8.44,2.37,-191.33,35146
2018,-0.5,0.81,-0.21,8.11,2.25,-191.47,35146
2019,-0.51,0.8,-0.16,8.5,1.79,-192.28,35146
2020,-0.55,0.79,-0.21,8.53,1.0,-191.65,37450
2021,-0.54,0.76,-0.2,8.11,1.85,-190.69,37450
2022,-0.57,0.73,-0.14,8.34,3.59,-192.1,37450
2023,-0.59,0.74,-0.21,8.39,3.31,-191.36,37450
2024,-0.61,0.72,-0.19,7.96,3.16,-191.33,37450
2025,-0.62,0.67,-0.19,8.28,2.77,-191.69,37450
2026,-0.63,0.65,-0.18,8.23,3.6,-191.44,37450
2027,-0.68,0.67,-0.21,7.79,2.73,-190.86,37450
2028,-0.71,0.63,-0.21,7.94,2.72,-191.3,37450
2029,-0.69,0.59,-0.2,8.08,2.08,-190.88,37450
2030,-0.74,0.56,-0.22,8.44,3.11,-190.72,37450
2031,-0.73,0.56,-0.2,8.54,2.45,-192.17,37450
2032,-0.78,0.52,-0.23,8.08,2.12,-191.11,35494
2033,-0.78,0.51,-0.18,8.47,3.34,-191.18,35494
2034,-0.8,0.51,-0.23,8.35,2.66,-190.54,35494
2035,-0.8,0.46,-0.23,8.15,2.27,-190.44,35494
2036,-0.8,0.44,-0.23,7.82,2.16,-190.8,35494
2037,-0.82,0.42,-0.24,8.56,2.38,-190.41,35494
2038,-0.83,0.39,-0.25,8.08,2.26,-189.92,35494
2039,-0.83,0.36,-0.21,7.96,3.27,-189.15,35494
2040,-0.9,0.36,-0.27,7.79,2.21,-189.59,35494
2041,-0.84,0.29,-0.23,8.18,2.69,-190.56,35494
2042,-0.87,0.3,-0.24,7.55,2.06,-190.02,35494
2043,-0.9,0.27,-0.26,8.07,2.23,-189.45,35494
2044,-0.83,0.23,-0.21,7.98,3.27,-189.37,35494
2045,-0.87,0.23,-0.27,8.02,2.18,-189.47,29727
2046,-0.9,0.18,-0.19,8.06,4.28,-189.6,29727
2047,-0.88,0.15,-0.3,7.78,2.41,-188.75,29727
2048,-0.92,0.14,-0.22,8.21,1.84,-189.23,29727
2049,-0.89,0.08,-0.24,7.86,2.39,-188.85,29727
2050,-0.9,0.08,-0.24,8.11,3.27,-189.02,29727
2051,-0.89,0.05,-0.24,8.06,3.92,-189.16,29727
2052,-0.95,0.02,-0.28,7.81,2.56,-188.68,29727
2053,-0.89,-0.0,-0.23,7.79,1.8,-188.92,29727
2054,-0.9,-0.03,-0.23,8.23,3.21,-188.54,29727
2055,-0.93,-0.06,-0.26,7.65,2.11,-188.48,29727
2056,-0.87,-0.08,-0.25,7.93,2.68,-188.89,29727
2057,-0.93,-0.1,-0.21,7.81,4.69,-188.44,20105
2058,-0.94,-0.16,-0.34,8.33,-0.18,-188.27,20105
2059,-0.86,-0.16,-0.16,8.06,3.66,-188.37,20105
2060,-0.95,-0.21,-0.26,7.92,2.81,-187.53,20105
2061,-0.89,-0.18,-0.28,8.38,1.82,-188.32,20105
2062,-0.84,-0.26,-0.22,7.73,3.02,-188.63,20105
2063,-0.85,-0.28,-0.24,8.31,3.66,-188.21,20105
2064,-0.9,-0.31,-0.27,8.27,2.19,-187.72,20105
2065,-0.84,-0.3,-0.27,8.36,0.36,-187.19,20105
2066,-0.88,-0.31,-0.21,8.11,3.02,-187.67,20105
2067,-0.86,-0.37,-0.26,8.33,1.25,-188.04,20105
2068,-0.82,-0.37,-0.22,8.27,2.78,-187.5,20105
2069,-0.87,-0.41,-0.27,8.37,1.61,-188.02,20105
2070,-0.78,-0.44,-0.21,8.4,1.82,-187.63,8136
2071,-0.78,-0.46,-0.21,7.58,3.03,-187.36,8136
2072,-0.78,-0.47,-0.21,8.1,4.08,-189.06,8136
2073,-0.8,-0.52,-0.26,8.01,3.06,-187.37,8136
2074,-0.74,-0.5,-0.22,7.92,3.69,-188.84,8136
2075,-0.81,-0.58,-0.23,7.57,4.13,-187.82,8136
2076,-0.68,-0.56,-0.23,7.72,3.51,-188.44,8136
2077,-0.66,-0.56,-0.17,7.49,6.66,-190.19,8136
2078,-0.72,-0.63,-0.29,7.09,5.07,-188.67,8136
2079,-0.71,-0.65,-0.21,6.92,4.08,-190.15,8136
2080,-0.71,-0.76,-0.21,7.3,3.31,-187.58,8136
2081,-0.63,-0.53,-0.23,7.67,3.31,-188.26,8136
2082,-0.68,-0.87,-0.22,8.01,2.56,-188.71,-4458
2083,-0.58,-0.67,-0.19,8.05,1.7,-187.99,-4458
2084,-0.61,-0.74,-0.27,8.34,0.72,-189.31,-4458
2085,-0.61,-0.76,-0.2,7.95,3.03,-187.92,-4458
2086,-0.54,-0.76,-0.21,8.52,1.42,-187.49,-4458
2087,-0.53,-0.76,-0.21,7.73,2.53,-189.35,-4458
2088,-0.55,-0.86,-0.22,7.93,2.47,-188.24,-4458
2089,-0.59,-0.87,-0.23,8.3,0.41,-186.01,-4458
2090,-0.39,-0.73,-0.18,8.32,0.95,-187.75,-4458
2091,-0.54,-0.98,-0.21,8.64,0.88,-188.16,-4458
2092,-0.41,-0.83,-0.17,8.17,1.21,-186.02,-4458
2093,-0.42,-0.74,-0.19,8.04,2.69,-189.5,-4458
2094,-0.35,-0.97,-0.17,8.05,3.66,-188.15,-15940
2095,-0.36,-0.86,-0.18,8.08,3.29,-188.37,-15940
2096,-0.32,-0.85,-0.2,7.79,3.27,-189.66,-15940
2097,-0.35,-0.98,-0.23,7.99,3.01,-189.64,-15940
2098,-0.25,-0.91,-0.13,7.47,3.49,-189.61,-15940
2099,-0.28,-0.91,-0.2,7.89,2.58,-189.44,-15940
2100,-0.24,-0.94,-0.18,7.89,2.48,-189.57,-15940
2101,-0.2,-0.94,-0.15,7.6,2.97,-190.02,-15940
2102,-0.17,-1.0,-0.18,7.95,2.72,-189.18,-15940
2103,-0.16,-0.96,-0.17,7.97,3.23,-189.59,-15940
2104,-0.11,-0.98,-0.12,8.08,4.4,-189.81,-15940
2105,-0.12,-0.97,-0.19,8.11,3.24,-188.66,-15940
2106,-0.09,-0.97,-0.16,7.76,2.86,-190.48,-15940
2107,-0.05,-1.05,-0.16,8.38,2.5,-189.26,-26791
2108,-0.05,-1.0,-0.13,8.21,3.36,-188.46,-26791
2109,0.01,-1.01,-0.14,8.28,3.52,-189.16,-26791
2110,0.02,-1.0,-0.12,8.33,4.21,-188.28,-26791
2111,-0.02,-0.93,-0.2,8.57,2.01,-189.12,-26791
